fledgling.tarsus.mm,bombed,parent.tarsus.mm,parent.beak.mm,parent.plumage.nm
14.3687196354987,Yes,19.4086497019406,17.7345909254397,35.7704610758139
16.4222011663913,Yes,26.5089047248338,16.3504340213848,33.9790848138613
15.3419503380995,Yes,18.6018689039014,15.120497931377,32.3638337801248
15.3113157999407,Yes,20.8525948545156,16.7187883015096,34.3978802897145
15.6849471296421,Yes,17.8921950796681,15.821589153761,33.483137872733
15.6650032987064,Yes,17.3330368965362,17.6187348024293,35.3978160023876
14.9640070036785,Yes,21.5023403575253,17.7645985946953,35.9682380687341
13.5758600014627,Yes,15.8127140320315,17.0320680216676,35.1584963857295
12.4161510020029,Yes,23.297415636022,15.6849072562969,32.9569901413904
13.8084929678069,Yes,20.5410315600872,15.326091068713,32.3810912223654
12.9616749517502,Yes,23.09406482634,17.7287106996377,35.8881383044104
15.9770864544517,Yes,23.1231795330136,17.9082542983498,35.449605379935
14.2665491145401,Yes,17.2576870578073,17.805521061698,36.0042854145447
13.4474107867369,Yes,15.400995755631,17.7101332589322,35.5399030806302
16.0387119079475,Yes,18.8527026515718,17.3610729457152,34.3123404029189
14.7429274031649,Yes,23.0082955407405,17.0996389478443,35.0010803083228
15.5443527682644,Yes,19.2639801160361,18.1257124566545,36.3098277471908
16.7135355140453,Yes,17.9018878146549,17.3253153501216,35.0211038261669
15.2804913474712,Yes,26.7367393684663,16.360415691151,33.7572893624694
12.7818188160456,Yes,20.5583905396693,18.6861536005018,36.7787468678307
14.113227375099,Yes,20.6209770776984,17.5720024081835,35.2212041136464
13.2615348252731,Yes,15.1060937427104,18.1175823546658,35.6400932130747
14.0428118455467,Yes,21.2280333066631,16.1480200824172,34.8298079063286
13.1543260704633,Yes,18.1232565755998,16.3139549862158,34.4853817420371
17.53977397337,Yes,17.9255350682005,17.1905392438539,34.7488186800357
18.1658916815107,Yes,21.4787230455502,15.9707488782383,33.5795160228637
15.6131118006697,Yes,19.8512916992633,17.4711467287469,34.9707460483653
13.5588552872153,Yes,21.4169747791117,16.7028848898081,34.5076212398332
13.4002888410821,Yes,21.262462065616,16.1761467397622,33.5933810555902
17.0858820387173,Yes,21.1574284213841,16.3569266239828,33.6075452174076
14.1013039912587,Yes,14.5453614236972,16.3854975893087,34.0697374862678
14.4184110193443,Yes,19.617799697627,18.8477103199701,36.457676977289
14.5679490216898,Yes,18.0046485625021,16.3319098111994,33.9877960462994
17.1349571140853,Yes,25.8434327466769,16.2284125121924,34.3417779908641
17.1737988773732,Yes,22.4021780398633,17.6710163165293,35.6851601619051
16.0332657783278,Yes,17.5446103127777,17.6582537708543,35.2598604726793
12.9537888848135,Yes,15.6896977133336,18.2849980416931,36.3024800900588
16.2466174542202,Yes,22.5852787447254,17.1665942774031,34.6362676106701
14.0484259754092,Yes,17.8596902043706,16.9402678269772,33.9817010076786
14.3709055206953,Yes,13.5735468205363,17.8185720868394,35.6343262983667
15.2383715887935,Yes,19.6641051157126,16.7463893758815,34.7260698937275
17.1569157809012,Yes,17.4297977534572,16.6332497744934,34.6104771205932
17.16774167996,Yes,28.087867051906,16.7069168292932,34.2103745451539
15.4244320946746,Yes,19.0479021227215,15.6596209220731,33.6178141139463
14.5962423661164,Yes,18.4052974603894,16.3529829906214,34.5404329021208
16.7123146294082,Yes,23.0194275497976,16.9819835389854,35.1101634135834
14.8811871263877,Yes,13.2719475316124,17.9032723894712,35.82281190593
15.2003590935624,Yes,21.7336707754786,16.6545493056456,34.4798333362435
14.5073792756982,Yes,22.3462651278348,17.0479505989611,34.7648347491902
15.0250123705753,Yes,23.010612827365,15.4743141209054,33.5446775645
13.631008411119,Yes,22.4255028554467,16.0139353042114,33.7519700682694
14.0991673988896,Yes,21.6153906155984,17.4616936291084,35.4154626757815
13.4374446366893,Yes,12.3642393860139,14.5794622568784,32.4313332181484
16.473952590246,Yes,12.2209953864349,16.9429839034497,34.4779579891216
15.7450545069437,Yes,21.6541325220559,16.7359424175923,34.6941343288467
16.2691630280636,Yes,23.4987541154306,16.9654748520773,35.755228082057
15.8652858968553,Yes,10.6529632976042,17.707945508026,35.7756998374566
15.3174969366888,Yes,22.8633989384287,16.2790554432886,34.4303658128163
14.5499680707949,Yes,24.2309642567653,16.9953002225,34.598371159847
17.1762285686172,Yes,16.7792484239119,16.5372664839485,33.9401645458586
13.8901280852037,Yes,19.7321394122586,16.9618229523059,35.0910657341288
15.7532037183176,Yes,22.332344106956,16.7531163328762,34.752328161194
13.8541094008682,Yes,22.0542084049577,17.9851052181928,35.3130840011597
13.3370717044388,Yes,18.7321753058963,16.6438007086648,34.2960029012497
16.4444297022406,Yes,18.8443019325352,15.738698672073,33.1699335203601
12.7739041001576,Yes,18.155189628263,16.8769098866271,34.7935872549248
15.3007148742494,Yes,17.9278214717853,15.9528915971539,34.0826120051931
13.246028176409,Yes,17.6099806909687,15.8862656518217,33.8097792354449
14.3442987586612,Yes,25.6273549535936,16.9564467033445,35.1167743863308
15.9719306170635,Yes,20.0614939567525,18.9614314855252,37.0917146867826
16.1899566160911,Yes,18.2402199935401,16.1934068813456,34.2082795002302
13.3493189739379,Yes,20.7764940231863,17.8968048000046,36.2991112344371
16.0582528039745,Yes,21.8117923693859,16.5307389430634,34.9481205529857
15.2316543986912,Yes,21.4587206929258,17.8662864698848,35.5458040935998
15.6314645729292,Yes,23.2384807267891,15.0561631209947,33.2772676537422
14.5644340624396,Yes,28.569141930616,18.5689352574127,36.3484011122723
17.5958320214521,Yes,20.4911880554246,16.8900909278074,34.3580557057348
13.1940548428319,Yes,19.6018931912344,17.2097109349487,34.9257843057343
14.4682919491999,Yes,20.3313668437958,16.0583360106315,33.8793583827631
16.4054319006075,Yes,25.2385317699096,16.6162285976595,34.4057195922611
14.0550643070814,Yes,21.8081256905434,18.6297333640761,36.314084897506
16.0285199849769,Yes,22.5705280206967,17.0071047942539,34.8374153607549
14.95674602382,Yes,17.5061421111301,16.1277588738882,34.1084257788937
14.0149503281551,Yes,21.3303388300429,16.9987850481848,34.8605300568828
16.964488699165,Yes,25.9341537630387,16.650414848739,34.5643877536787
18.5811289434887,Yes,21.7549787857051,17.3371986618545,35.0509722763826
17.0219259017499,Yes,18.1903303684627,16.1522493090833,33.7371615327545
15.9256782551955,Yes,18.9428237685622,16.7572040322482,34.3564529733012
13.9383128534975,Yes,21.2284998161691,16.362499247885,34.35944673218
16.4140225931242,Yes,16.0232692254289,16.4521265052785,34.7543930041774
16.1712440223476,Yes,21.5403337906024,17.789441710084,35.4838262183406
15.3873089036567,Yes,12.9704184831725,18.7236625299169,36.755208725703
14.7070218586594,Yes,20.6487262745446,15.9796641288528,33.9033836422668
16.4755929322665,Yes,16.5465261652822,18.1041992229209,35.5276417237313
17.3918496433294,Yes,22.0001056293388,17.6037903551174,35.1989811557003
14.1338937987192,Yes,26.713687514274,17.9320457088302,36.1198529460363
13.2125438544537,Yes,15.274830955281,16.4731058272021,34.3221305324409
13.1312869675798,Yes,23.5334670914238,17.513116855558,35.3911326083806
14.6375354619472,Yes,21.3063477294269,18.1334547445984,36.1919251742516
13.6139309632066,Yes,18.0923397624112,17.6859458778477,35.5259118139844
13.9411290136398,Yes,19.1983624629373,16.859980774329,34.7599605592185
15.9402597842083,Yes,18.0057467084571,17.0936374876441,34.8528915735768
15.0395113965353,Yes,19.3029606523624,20.4585473554189,37.9964615992889
15.3950346973903,Yes,22.8708886161187,17.6748643872787,35.577582631254
15.7540420823341,Yes,22.1334187567274,14.9733643047627,32.8094139112562
15.2570050503032,Yes,17.7683675068181,16.2003814000964,34.2159763305264
17.2850942528094,Yes,16.6538190810459,16.0264603087748,34.3690434220409
12.4823736584164,Yes,29.6264281643502,17.5224068867677,34.6423117126621
14.335394127997,Yes,22.3495067513429,17.570928115659,35.2274548255881
16.3671265242267,Yes,13.7096073828645,17.147082839837,35.0396641783594
13.768684823802,Yes,26.3007160127013,16.7710704690135,34.8171357702769
13.8003448589212,Yes,18.3175424503667,18.6598327003669,36.3697682956439
13.5296700488903,Yes,21.0442885829544,16.7755692298931,34.7408214821935
15.6423424277822,Yes,15.7766072063297,16.2071670757458,34.2362831468038
16.877644629795,Yes,9.86980140296843,16.2993638708039,33.6425209907151
17.4332013472351,Yes,21.2256102019943,16.911553471298,33.9906650548507
15.3542725949698,Yes,12.7568447480469,16.2438554729055,34.0843174322794
16.0932181143236,Yes,21.9735456107177,17.7870224286561,35.2677200520174
14.8344551203679,Yes,19.4090780475247,15.6191266987288,33.664742972508
16.3652155634855,Yes,17.9458850545536,16.4427864717372,34.1023824457625
18.1430837746628,Yes,25.1462834849663,17.6699401050047,35.6774654876618
14.7484280126582,Yes,20.8838773824842,17.883743757653,35.6275969719913
12.82520843837,Yes,15.4395035792503,17.8682596725433,35.7725069623
12.239255690386,Yes,19.3473303401451,16.0781259625426,33.5521655057906
16.1704527222052,Yes,18.3478956460211,17.2247469498258,34.7222060475465
12.8483505172254,Yes,13.0748420359038,17.3363551094267,35.236613922265
14.3135302252813,Yes,19.7098489959686,17.9447283708516,35.5753642836723
16.4970496332638,Yes,21.3473305239632,17.2565689865192,35.3120939130385
14.6972998628302,Yes,20.4005001396758,17.446015958752,35.1462390983143
15.7155518349271,Yes,17.4434415755171,18.2086709354194,36.828788372726
14.0716291917896,Yes,18.7616316803097,17.6454525578475,35.3440729096749
13.2686865040027,Yes,22.4376584603388,18.0967095663795,36.4427790990674
13.4957273078484,Yes,14.7382950103585,16.2470485351553,33.7602066999402
15.018434562534,Yes,23.1951538799578,20.0244070762699,37.5358172464786
15.9421440481646,Yes,16.232138791871,16.560427696175,34.5130219297948
15.6622893753897,Yes,20.1146587917785,16.721919423029,34.5868577287665
15.7325884165837,Yes,21.7648237084531,15.8690861378896,33.5570291074418
14.5393224300898,Yes,18.4014222311656,15.6183351565078,33.4269070626957
14.5280228083885,Yes,27.0509862375182,17.3028633022724,35.3902126074646
15.538980495423,Yes,15.8212549573656,17.4591055454364,35.3334537392657
16.9986346798375,Yes,17.3470324931323,18.0436883448602,35.7764260720932
14.6334176444035,Yes,18.2005353650097,17.8706065073394,35.6110867885054
13.5863415895641,Yes,19.4642657028881,17.0846368198429,35.0324663059811
14.7403502060224,Yes,18.7766994889527,17.2644854045334,34.5101687912829
14.9016968297869,Yes,21.2454612322285,16.7947817051141,35.348775907797
14.0287942293888,Yes,27.4825273215771,17.6255645193277,35.8247778569663
12.9758982149791,Yes,20.5457516937804,16.6044504175016,34.6340694908236
16.6354534744813,Yes,13.9232881594583,15.99018245094,33.6329665764918
15.5826261612806,Yes,22.622294332668,16.250573798473,33.8755394542394
15.5722888561088,Yes,21.9849431553565,16.6339192608989,34.7563518295762
16.4432325053597,Yes,15.9330719891503,17.1948464528322,35.3931128941788
13.7206486375539,Yes,17.3420011744641,17.6006946780654,35.4704108011029
15.1198973331008,Yes,22.7298321019893,16.4685580837469,34.7256718025912
15.5425189263714,Yes,23.3292374043895,18.1600660948578,35.9748084757039
13.7729251847141,Yes,17.7153976430621,16.8979358965931,34.383721716069
13.995377095125,Yes,19.4409748372089,16.8179668161791,34.5054040620191
13.7854123713177,Yes,22.9589765555776,17.9399041808685,35.5795527531771
15.6269984593623,Yes,18.7153217568478,18.891701694143,36.9445045844181
14.2932612285486,Yes,14.3241323814314,19.2080923757355,37.1459708904239
16.1518767851461,Yes,19.9341904843297,19.1100546062366,36.2812143932013
14.7866578973855,Yes,14.1196166247414,15.4989028916712,33.0897936565232
14.931529630292,Yes,16.7545901633609,17.6609910019896,35.2084483954957
14.9972972676441,Yes,19.8621626211867,18.5522527691485,36.0271351947508
13.8542293302627,Yes,20.7211126535448,17.5768702332874,35.5407275001762
16.2257585454055,Yes,22.9677116574777,18.5658162683345,36.0208520138693
14.1234814187798,Yes,15.7807041615285,16.8918903048907,34.9283129040389
14.0053185000412,Yes,20.1128288620427,16.4909248343726,34.1817829643314
15.2384198736771,Yes,18.785075423056,18.7412484880709,36.4138651536501
15.1280210138714,Yes,24.8676570289023,16.9814748057133,34.5785294629891
17.4534099804349,Yes,20.0954763506676,18.3229218816536,35.512713862717
15.4115861411393,Yes,18.716021840442,17.2010529600986,35.2066209766577
15.7998892440317,Yes,12.2200153571851,18.7141109699429,36.1659172147033
19.6229668869254,Yes,14.1713866079471,16.8156754542768,35.0850114238301
14.2163593508113,Yes,21.2359338281112,16.6256472331385,34.3894654704532
12.8016964522148,Yes,15.9522750986084,16.8479255217042,34.5660016163896
13.5303317813511,Yes,22.8487292469271,15.67928026264,33.3215592162169
15.1561357456615,Yes,14.408434291074,15.9266101986294,34.0345020657082
14.8453881171713,Yes,23.012201792226,18.1857254938853,35.5842907744617
14.7693445668725,Yes,22.5844928637721,17.5459789041863,34.9863711702738
16.3000069000534,Yes,19.6853377536812,17.1862553353695,34.8986246406366
14.3283440379111,Yes,15.3202524238526,16.8148849874983,34.0452096697522
12.8957392481469,Yes,23.3471504821112,18.9565412211387,36.6635154707415
16.3764676087653,Yes,17.4917882018996,16.8030559719346,35.2210940654637
13.8985960167165,Yes,19.5566569759968,15.5446077167443,33.8112084821834
15.7564638855867,Yes,20.1547941167729,17.888565683919,35.2663321360745
16.1519877791612,Yes,27.9293458738656,19.5830880527436,37.3250375461876
14.0428908264967,Yes,14.292616781781,18.2201603970439,36.0631005003269
12.9028660568958,Yes,24.3671623251033,16.6197593294521,34.1360134013327
15.6486302688242,Yes,18.2334055923854,16.0797170583864,33.2015747942103
16.263202833467,Yes,21.5552647800615,17.7153952254945,35.0356520752677
17.5405491706776,Yes,26.5776118754866,15.8253590022558,33.8970796922839
15.7144679015937,Yes,15.7500935352126,18.5363553567942,35.8710169791568
14.6696583490401,Yes,18.4129035093804,17.3110536148257,35.5648972761369
16.2589257467753,Yes,19.7654005419889,16.0542115165272,33.4220735252489
13.2072127656002,Yes,19.4796920822717,17.5842860860799,34.8429441587009
13.1438907995644,Yes,20.9802812611243,17.4269497365815,34.8198388357153
18.0611323652524,Yes,13.8084973334204,17.5804081972728,35.5256925115864
15.6966720421381,Yes,15.7756189096456,14.3804673641627,32.0554825963894
15.4236446709356,Yes,18.0217614555445,15.934071564784,33.7293447228204
17.1852319476805,Yes,15.5791601206491,18.3343605703151,35.8584658260159
16.9878591407307,Yes,19.0491307771348,16.925205026167,34.8531702150224
15.5239997554745,Yes,17.3378208544375,17.0378687878406,34.4563644661381
13.7575016538829,Yes,23.8959942652854,16.1554422651537,34.4492929489938
11.0615907413368,Yes,18.4027831785274,16.8276680212638,34.9227120537634
17.7907781297172,Yes,20.9098869936796,18.2584296779081,35.9039377966031
14.0082893316732,Yes,17.0580409881977,17.5086544731079,34.871766906799
17.1348506869472,Yes,19.489469452035,17.2972487748549,34.8553541659908
16.9603127071722,Yes,16.9582989353312,17.652069196678,35.2231521448095
14.9882817200995,Yes,23.374924531911,16.8092979089602,34.9022423360341
15.5085501559897,Yes,20.2825111935043,17.373414024555,35.7193015926057
16.0679714827658,Yes,18.891026067697,18.1793097170124,35.7366422859489
13.8338051719694,Yes,21.4253559349904,17.8561729765353,35.5103764311832
15.3276382065618,Yes,24.8030902893312,15.7959131974068,33.5960885896569
14.0404643406355,Yes,16.2076244753828,17.7612967249545,35.4328052848675
13.8343494995278,Yes,18.1714808012839,16.7872781419762,34.9813100371459
14.0736119751893,Yes,22.2410157134879,15.1698484133662,33.525200489454
14.1980599354591,Yes,18.9403211554001,17.3519805667435,35.0962363941374
14.9321336816705,Yes,22.2023680442568,17.8557260399946,36.0523763822352
13.5260339942693,Yes,15.5103159842568,16.6677995462518,34.7529244911783
17.0037365186193,Yes,18.3160742015858,18.5319621373261,36.2031850366777
14.2952341147543,Yes,18.9147218749526,16.8400472519834,34.3528823272231
16.6057658895016,Yes,19.6328177667295,17.7153470680183,35.2759258971432
13.4616121825105,Yes,19.2314002412033,14.3154696446854,32.1766773270805
15.4763913637523,Yes,20.7541681495075,17.1890182562699,34.9491800564405
14.940624185045,Yes,18.9390890353137,17.7544715418688,36.4094799081365
13.7278546893733,Yes,16.9232056776785,16.4545519980105,34.1646061727749
16.2420576020494,Yes,16.4273547565551,17.1090544128368,34.7526436826102
14.2935436822539,Yes,21.2249825609765,18.9678111480152,36.6280251851596
15.324134442953,Yes,23.7274850224641,17.7902708607756,35.7292650705917
12.0964425341943,Yes,19.0741487356739,16.8845072890957,34.4589148854499
14.8515675883321,Yes,19.6301679559856,17.9808591417879,36.1805388614897
13.7791697003414,Yes,22.4208674799867,16.5297224572023,34.3925843612614
13.1161146009551,Yes,24.4074144208559,16.4244209368654,33.9977259236362
13.8838582309775,Yes,17.9567218464994,17.7454605930325,35.1482840011817
15.7319380709095,Yes,22.0750095038201,16.8002290152079,34.5545017971784
13.7344151323631,Yes,23.2624426359091,16.8749100809568,34.6696956304876
13.636025179143,Yes,19.3043420543966,17.0273294751062,34.7805015737841
12.8326078000281,Yes,23.1205740385251,17.377128353431,35.1164768471625
13.1774248697143,Yes,17.093232803626,17.2003849248571,35.3424097768591
15.5766457537606,Yes,15.7468874231533,17.1548270454756,35.1167254437301
13.0740094315646,Yes,21.2084997488992,16.2258731424967,33.6248076183091
15.7916271317175,Yes,19.179812071755,16.3287272973853,34.1047695493795
17.059109858741,Yes,16.2585435187969,16.4896691429781,34.4725250160965
16.25817526039,Yes,27.3542611667917,18.1774977772325,35.948683257804
14.7328811860514,Yes,19.2396257739826,18.0804692205846,36.5462355068332
13.3485344720846,Yes,22.5071509908052,17.7726908729206,35.343978697754
16.5840249982315,Yes,21.9402741588107,17.972378007252,36.4899103251864
15.2219690573574,Yes,21.9686887067755,16.6853005984963,34.3209169882922
15.5778074939333,Yes,17.3572219865487,17.47563556691,35.3520760182979
17.7647365068298,Yes,15.6709081681386,17.6375667339154,35.885883510797
12.8796748179343,Yes,15.2098400951143,17.680266688429,35.51032739702
13.6487068315107,Yes,17.3391632821855,15.8748427127069,34.0840416214286
11.4644601314485,Yes,13.4536577097581,17.284343356756,34.9819070480183
15.7261726963823,Yes,18.5899593613001,15.9374845556819,33.9921679329201
17.6628063970441,Yes,20.0013881189382,17.1184580829937,34.4980640099704
15.1047970552827,Yes,20.6337291913968,17.1617397630355,35.5909915013845
16.0169323615835,Yes,23.8469326257442,17.2478757709232,34.7338532920542
13.8276312881828,Yes,23.2407916850791,17.4169271164488,34.9094333510226
14.0167462652995,Yes,18.8803490117306,18.0763160476464,36.1268501338412
15.3158114351179,Yes,22.8474620563618,15.9556628225818,33.9236452089107
15.3888239426757,Yes,15.8297143262813,16.9409207487729,35.0128569092178
14.0522729740458,Yes,21.2078830365446,16.7226015253517,34.5033283135219
14.0700967118168,Yes,15.8350971949577,16.7596604042978,34.9288832399405
15.8553234727046,Yes,20.6118293681089,15.6032920636557,33.854227347771
14.0426877106491,Yes,16.7539999728545,14.4707168950684,32.6345996153359
14.1661779397699,Yes,18.315982831491,14.9266801025754,33.2054146958485
13.5870829110023,Yes,23.7769859442019,16.1711260608531,34.3701068142152
15.1571727950907,Yes,15.7652004752393,15.7968435192539,33.8480268998502
15.8191276662913,Yes,22.9179280502372,18.3018103257061,36.2488685821437
14.2191256786816,Yes,18.2244024838631,16.1296078817093,34.2595622817733
14.8053351225134,Yes,19.1914673836748,16.3172854320581,34.456196244572
15.1738712733741,Yes,25.8280089286965,18.450274873408,36.23428915599
14.6179135325464,Yes,21.940809254912,17.4767988581879,35.1322780670847
16.9773601636353,Yes,18.9013039646022,16.1524546954995,34.0003527597454
15.0956916012102,Yes,25.605309199589,17.5980078873906,35.8693319621867
16.7367198969831,Yes,19.816908912738,16.4757778835395,33.7114725605501
15.766675666789,Yes,23.4173310238226,17.1994124862211,35.1299778680155
14.2242324851452,Yes,16.8665012022676,16.938896930471,35.1444591743307
12.9096182268803,Yes,22.0864236142312,16.8428509145209,34.8193296260606
13.7836684996436,Yes,18.1195137959209,15.7856002701088,33.5377196484628
15.8176612114923,Yes,17.9082733301059,17.8853176764212,35.774132979175
17.1234342365046,Yes,18.2364484627959,17.1882864800011,34.9816647912661
14.4289693805729,Yes,18.3884524294731,19.4079837897977,36.7854914363506
14.513888987382,Yes,22.0454078576315,15.4075596693392,33.5653974909853
15.033935297612,Yes,20.6704261000304,17.7939831092091,35.2368013691563
14.1187526959426,Yes,15.7692892274001,16.5676076873596,34.6164430992457
11.3863126070831,Yes,18.5791352911551,17.6773648824119,35.9628793059498
15.1036850579868,Yes,18.7270213215147,17.996531699519,35.6152222190864
12.4452105647947,Yes,20.2245390262515,18.7909073826472,36.6455840402413
13.9244379906749,Yes,19.8684026891126,17.4609170645918,34.9434012617882
13.1478385969357,Yes,24.2003509971698,17.3802867888877,35.1397097253534
14.7866362714786,Yes,18.9056078741874,15.3565564474118,32.8795959240344
14.041579153581,Yes,16.3135917263384,17.4058264868639,34.9779805799148
15.8402494475255,Yes,12.2449334112741,16.939557006992,34.7747163955364
11.9438333355436,Yes,22.8884103891893,16.805220766617,34.2040503095914
14.656181608301,Yes,26.6068889823759,16.2937965453575,34.3218550273816
15.9143525652278,Yes,31.3189450298073,18.8956037508123,36.4512391653622
15.2004830579654,Yes,19.0290959163877,15.4393342041985,33.5518631136851
13.7831328954624,Yes,18.3499643894422,16.3607999500077,34.0103130254215
14.7369755219293,Yes,17.9159317023519,17.8478793870639,35.6243376552268
14.5814693818461,Yes,20.279886676177,16.89189862998,34.3834652139604
13.8955068900705,Yes,17.9040413817349,17.2338540326678,34.9382159081218
12.3255311602528,Yes,18.2606596740997,17.001433536241,34.9517993312401
12.520335641978,Yes,20.8358888933422,17.4565323425018,35.4302073066097
16.6360674927376,Yes,13.2780367375493,17.8382874478162,35.5619386036182
14.0637124433143,Yes,24.8515670933846,17.4830446550372,35.6566170159424
15.7765836983776,Yes,21.1191320197147,16.3346221409127,33.7855966778877
12.8955364835545,Yes,18.3033827000497,17.3858680830986,34.9261750175604
16.6708202997423,Yes,17.321574419276,17.5489612790271,35.1548436963609
13.5904888832292,Yes,19.8836660426554,17.8799162700843,35.2157238716837
12.9374575502352,Yes,21.7222573541551,17.5903098791152,35.1975839135511
14.6699528990199,Yes,13.4502786627558,16.4536073184716,33.8999043547157
15.6046482244632,Yes,16.2583989789042,17.9775338795051,36.313514443295
14.192352445402,Yes,24.835342756216,17.8984870255962,35.6388133973383
14.7611121322481,Yes,23.9658902483919,17.1946242726465,34.848777072403
15.0840389516242,Yes,22.1856862743549,17.458343554076,34.6639758401492
13.5773073373721,Yes,15.913316174158,17.2585842958831,35.2963418624662
14.9752812694236,Yes,21.6652905072242,16.037470885045,33.9675195418288
14.1761004539174,Yes,23.7197352731801,16.0960324814763,34.1273904963292
13.9806401383762,Yes,17.0802845167812,16.7150940367951,34.5730544670082
13.4811358618936,Yes,14.7666666071301,17.7608741206507,35.2058348205993
15.2685225458578,Yes,20.0626199542079,16.96138074476,34.9745871281777
9.92404569502056,Yes,19.925537957568,19.316315720769,37.1709325055612
14.2941067179806,Yes,23.90662287737,16.3765084871843,34.6812450489509
16.367345061368,Yes,15.7959060628123,16.3961234055242,34.3623043655905
14.2979227484426,Yes,19.9071513017501,16.2021220020935,33.1628264171774
17.1282711438274,Yes,24.2505220656227,17.0793576305726,34.9170919908946
12.7568851321022,Yes,19.2716661683356,14.9264391438929,32.9299001562267
13.6541945598716,Yes,20.8103833857151,17.4726172691086,35.3467332705903
17.1615321786785,Yes,22.1561621787055,16.3989925832765,34.5406797801317
15.1726271672873,Yes,11.9336204129104,16.6988488123654,34.9606888247459
17.2545302755863,Yes,19.0501022380464,16.8386990972039,34.7634475637483
15.2831300697793,Yes,22.9477714139821,18.2501709187588,35.9202672193196
14.9281094935827,Yes,22.4344657275008,16.6975465894056,34.4111292515406
13.4309072990186,Yes,26.3789746391275,16.4887401960282,33.9896377823439
16.9057980383731,Yes,20.7728335416869,17.5881484259873,35.4010687769629
14.8571897619809,Yes,28.3210182897352,14.466479765718,32.539168203621
17.1358906505152,Yes,18.6881455995162,19.3523827853239,37.1130052305201
17.6815761656006,Yes,14.1410369380948,19.7613743489283,37.3377283548967
15.8767014215837,Yes,11.5900554176073,16.6003283536638,34.3030065042382
14.8553366200576,Yes,23.9893076808345,17.1207353093561,34.8073437846739
15.5239129630791,Yes,18.9460489169378,14.5028564867936,32.7307757203847
16.475651935914,Yes,19.6778861481939,17.1701885710741,34.7730481212278
12.9192552345417,Yes,14.773587004242,15.8926522905056,33.6350093539056
13.6858006263102,Yes,18.2685034296091,17.8504885145798,35.6785983855072
15.3032116753499,Yes,17.095850414836,17.2597332644907,34.3728959142775
15.5618540692234,Yes,15.2273656703755,18.0542403350747,35.618641163226
16.1445666647863,Yes,27.0535787943172,16.8971156852466,34.4337942983537
11.6300684217399,Yes,22.9850680874894,15.0490899577041,33.0248125742877
15.6868400652485,Yes,18.3564151203373,15.8061239122953,33.1316427037787
16.4251257343063,Yes,21.9912329940377,17.8806767195033,35.8061505726849
13.5716593361353,Yes,23.3386280927905,17.803272337963,35.5036519593071
15.2561792295427,Yes,29.1917573673502,16.5013253775582,34.2974136978256
14.9915444257044,Yes,21.3003158878183,19.6857866262051,37.4021374364558
16.4141535773359,Yes,15.8821793075999,18.1568493424269,35.2423318275607
12.5966098973742,Yes,25.5725431081569,17.0561228696243,35.0389736147092
15.5639174878527,Yes,18.2487361064181,16.8940031611832,34.3970827888249
16.6860048320569,Yes,24.1817774868844,17.6758286619803,35.8204672883105
15.4833825039017,Yes,19.9351228579091,17.1455445048026,34.76103121128
13.4481890763679,Yes,16.5268995666529,15.9871758535402,33.9208964466184
15.158485411677,Yes,28.9893372186296,17.9473995990071,35.8766395091873
13.5762221184394,Yes,20.3055374197351,18.3565873827318,35.9206444121078
16.3751105668305,Yes,19.8999915123195,18.0412531650238,35.3850149150918
16.1955832282026,Yes,23.6223570984104,17.0428513203474,34.7106145511543
15.436765240275,Yes,18.0052978401865,16.6826085013845,34.4733960779549
19.7936153797967,Yes,19.1656925181352,17.1608335348365,34.3592747305417
13.6628480615198,Yes,18.9899318836924,18.2865828775014,35.8937953570056
14.4934514161958,Yes,18.0481550019281,15.9370090758463,33.3345959164982
11.9274323185272,Yes,23.4824509685068,17.8087472200067,36.0233094777259
17.1055337470067,Yes,13.0575848321468,18.0939986318039,35.6354311512836
15.6908375821773,Yes,20.0049563986779,16.8630928953851,34.8023178418723
13.1613799114856,Yes,19.7026741574878,17.0968813837311,34.7509591434125
15.1898410616413,Yes,17.1763531919093,17.8456013793183,36.0708968520428
15.4651461612744,Yes,21.8761881069542,16.0616146709103,33.5843998311676
14.4131609912019,Yes,23.6675348528448,17.2985639777582,35.5860432228328
15.5847269438163,Yes,19.6260628070584,16.5100128694235,34.2719316409534
13.7698048323899,Yes,26.061781827614,17.9630765824716,36.0463152769144
15.485203413817,Yes,14.4311956051478,17.03081815871,35.045647808292
16.0501575418392,Yes,18.6152008034709,15.8277901148918,33.7475992788269
15.2408487906808,Yes,20.0562762249314,16.6358521454054,34.5333214355177
13.8267399106792,Yes,19.4082621997579,17.8998750338129,35.5897339804789
17.7850458894964,Yes,20.8545487532799,16.2472264059131,34.2206476505414
13.9818406591538,Yes,20.1576233756212,17.1062243352814,35.2804422832736
14.1154506410947,Yes,16.3599727193318,17.9702948766805,35.2364036518843
14.4175070517438,Yes,19.7252949044857,17.1280078887962,35.6446491399759
14.8986695216157,Yes,17.2753806418669,16.754037248508,34.6464775466237
15.8031214616668,Yes,21.0496372431089,14.8878165988675,32.3333510321278
15.6559731061989,Yes,17.9575989027661,14.9687182898871,32.9411048476888
17.130363422523,Yes,16.1669239129666,17.2673004250219,35.186302619031
17.2374105066166,Yes,16.2721797881942,17.9859323131559,36.0014000314648
16.2265915022459,Yes,14.9562063873992,16.5358486700074,33.9845309052008
